Unique ID,Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination Airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination Airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
3398,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,1807,HMO,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,29.09589958,-111.0479965,-7,,0,ER4
3399,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,2359,HND,Tokyo Haneda International Airport,Tokyo,Japan,35.552299,139.779999,9,,0,76W
3400,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3728,HNL,Daniel K Inouye International Airport,Honolulu,United States,21.32062,-157.924228,-10,,0,76W 757 753
3401,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3930,ICN,Incheon International Airport,Seoul,South Korea,37.46910095,126.4509964,9,Y,0,388 77W
3402,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,,0,320
3403,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,,0,76W 752
3404,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3514,KOA,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,19.738783,-156.045603,-10,,0,757
3405,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,319
3406,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,507,LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,0,Y,0,346 343 744
3407,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3602,LIH,Lihue Airport,Lihue,United States,21.97599983,-159.3390045,-10,,0,757
3408,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,1881,LIR,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,10.5933,-85.544403,-6,,0,738
3409,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,Y,0,E75
3410,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,738 757 739 73H
3411,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3339,MEL,Melbourne International Airport,Melbourne,Australia,-37.673302,144.843002,10,Y,0,77W
3412,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3473,MEM,Memphis International Airport,Memphis,United States,35.04240036,-89.97669983,-6,,0,320
3413,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,1824,MEX,Licenciado Benito Juarez International Airport,Mexico City,Mexico,19.4363,-99.072098,-6,,0,737
3414,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,738
3415,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,757 753 739 763 738
3416,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,,0,319
3417,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,2279,NRT,Narita International Airport,Tokyo,Japan,35.76470184,140.3860016,9,,0,744
3418,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3453,OAK,Metropolitan Oakland International Airport,Oakland,United States,37.721298,-122.221001,-8,Y,0,CR7
3419,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3456,OGG,Kahului Airport,Kahului,United States,20.8986,-156.429993,-10,,0,757
3420,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3720,PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,-8,Y,0,CR7 CR9
3421,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,Y,0,CR7 CR9
3422,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,4075,PPT,Faa'a International Airport,Papeete,French Polynesia,-17.553699,-149.606995,-10,Y,0,772
3423,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3406,PVG,Shanghai Pudong International Airport,Shanghai,China,31.14340019,121.8050003,8,Y,0,346
3424,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,1836,PVR,Licenciado Gustavo DÃ­az Ordaz International Airport,Puerto Vallarta,Mexico,20.68009949,-105.2539978,-6,,0,320 73H
3425,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,,0,738
3426,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,Y,0,CR9 CR7
3427,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,,0,73H
3428,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3469,SFO,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,-8,Y,0,E75
3429,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3748,SJC,Norman Y. Mineta San Jose International Airport,San Jose,United States,37.362598,-121.929001,-8,Y,0,CR9 CR7
3430,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,1885,SJO,Juan Santamaria International Airport,San Jose,Costa Rica,9.993860245,-84.20880127,-6,,0,757
3431,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,757 73H 320 739
3432,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3817,SMF,Sacramento International Airport,Sacramento,United States,38.69540024,-121.5910034,-8,Y,0,CR7 CR9
3433,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,2985,SVO,Sheremetyevo International Airport,Moscow,Russia,55.972599,37.4146,3,,0,332
3434,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3361,SYD,Sydney Kingsford Smith International Airport,Sydney,Australia,-33.94609833,151.177002,10,,0,77L
3435,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,320
3436,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,2276,TPE,Taiwan Taoyuan International Airport,Taipei,Taiwan,25.0777,121.233002,8,Y,0,744
3437,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,49,YEG,Edmonton International Airport,Edmonton,Canada,53.30970001,-113.5800018,-7,Y,0,73H
3438,DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,178,YYC,Calgary International Airport,Calgary,Canada,51.11389923,-114.0199966,-7,Y,0,73W
3439,DL,2009,4017,LEX,Blue Grass Airport,Lexington KY,United States,38.03649902,-84.60590363,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88 717
3440,DL,2009,4017,LEX,Blue Grass Airport,Lexington KY,United States,38.03649902,-84.60590363,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,CRJ
3441,DL,2009,4017,LEX,Blue Grass Airport,Lexington KY,United States,38.03649902,-84.60590363,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CR7 CRJ CR9
3442,DL,2009,4017,LEX,Blue Grass Airport,Lexington KY,United States,38.03649902,-84.60590363,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,ERJ
3443,DL,2009,4017,LEX,Blue Grass Airport,Lexington KY,United States,38.03649902,-84.60590363,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
3444,DL,2009,3493,LFT,Lafayette Regional Airport,Lafayette,United States,30.20529938,-91.98760223,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CRJ
3445,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,M88 757 320 738 739 73W
3446,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,2895,AUA,Queen Beatrix International Airport,Oranjestad,Aruba,12.5014,-70.015198,-4,,0,738
3447,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3463,BGR,Bangor International Airport,Bangor,United States,44.80739975,-68.82810211,-5,,0,CR7
3448,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3811,BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290054,-86.75350189,-6,Y,0,CR9 CR7
3449,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,Y,0,CR7 CR9
3450,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,Y,0,E75
3451,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3711,BTV,Burlington International Airport,Burlington,United States,44.47190094,-73.15329742,-5,,0,CR7
3452,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,,0,CR7
3453,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3561,CAE,Columbia Metropolitan Airport,Columbia,United States,33.93880081,-81.11949921,-5,Y,0,CRJ
3454,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,4015,CHO,Charlottesville Albemarle Airport,Charlottesville VA,United States,38.1385994,-78.45290375,-5,Y,0,CR7
3455,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3806,CHS,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,-5,,0,CR7
3456,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3486,CLE,Cleveland Hopkins International Airport,Cleveland,United States,41.4117012,-81.84980011,-5,Y,0,CR7
3457,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,E75 CR7
3458,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3759,CMH,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,-5,Y,0,E70 E75 CR7 ERJ
3459,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,,0,CR7
3460,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3627,DAY,James M Cox Dayton International Airport,Dayton,United States,39.90240097,-84.2193985,-5,Y,0,ERJ
3461,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,Y,0,E70 E75
3462,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,320
3463,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,E75
3464,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3729,DSM,Des Moines International Airport,Des Moines,United States,41.5340004,-93.6631012,-6,Y,0,CR9
3465,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,319 M88 738
3466,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3875,EYW,Key West International Airport,Key West,United States,24.55610085,-81.75959778,-5,,0,73W
3467,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,M88 738 319
3468,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3685,GRR,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,-5,Y,0,CR7
3469,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,4008,GSO,Piedmont Triad International Airport,Greensboro,United States,36.09780121,-79.93730164,-5,,0,CR7
3470,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,4034,GSP,Greenville Spartanburg International Airport,Greenville,United States,34.89569855,-82.21890259,-5,Y,0,CRJ
3471,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3550,IAH,George Bush Intercontinental Houston Airport,Houston,United States,29.9843998,-95.34140015,-6,Y,0,E70 E75
3472,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3845,ILM,Wilmington International Airport,Wilmington,United States,34.27059937,-77.90260315,-5,Y,0,ERJ
3473,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,,0,E75 CR7
3474,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,,0,CR7
3475,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,4017,LEX,Blue Grass Airport,Lexington KY,United States,38.03649902,-84.60590363,-5,Y,0,ERJ
3476,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3458,MCI,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,-6,Y,0,CR7 E75 E70
3477,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,319 M88 738
3478,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3473,MEM,Memphis International Airport,Memphis,United States,35.04240036,-89.97669983,-6,Y,0,CR9
3479,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,4011,MHT,Manchester-Boston Regional Airport,Manchester NH,United States,42.932598,-71.435699,-5,,0,ERJ
3480,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,M88 320 738
3481,DL,2009,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,3717,MKE,General Mitchell International Airport,Milwaukee,United States,42.94720078,-87.89659882,-6,,0,CR7
