Airline,Airline ID,Source Airport ID,Source Airport,Source Airport Name,Source Airport City,Source Airport Country,Source Airport Latitude,Source Airport Longitude,Source Airport Timezone,Destination airport ID,Destination Airport,Destination Airport Name,Destination Airport City,Destination airport Country,Destination Airport Latitude,Destination Airport Longitude,Destination Airport Timezone,Codeshare,Stops,Equipment
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3473,MEM,Memphis International Airport,Memphis,United States,35.04240036,-89.97669983,-6,Y,0,ERJ CRJ
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,M90 320 319
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,Y,0,CRJ
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3793,RSW,Southwest Florida International Airport,Fort Myers,United States,26.53619957,-81.75520325,-5,,0,E75
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,320 319
DL,2009,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,Y,0,E75
DL,2009,3535,INL,Falls International Airport,International Falls,United States,48.56620026,-93.40309906,-6,6957,BRD,Brainerd Lakes Regional Airport,Brainerd,United States,46.39830017,-94.13809967,-6,Y,0,CRJ
DL,2009,3535,INL,Falls International Airport,International Falls,United States,48.56620026,-93.40309906,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,3659,ISN,Sloulin Field International Airport,Williston,United States,48.17789841,-103.6419983,-6,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,3947,ITH,Ithaca Tompkins Regional Airport,Ithaca,United States,42.49100113,-76.45839691,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,4027,JAC,Jackson Hole Airport,Jacksn Hole,United States,43.6072998,-110.737999,-7,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,Y,0,CR7
DL,2009,3580,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,32.31119919,-90.07589722,-6,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,717 M88
DL,2009,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,757 739 M90 738
DL,2009,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,Y,0,CR9
DL,2009,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,Y,0,CRJ
DL,2009,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CR9
DL,2009,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,Y,0,CR9
DL,2009,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3697,LGA,La Guardia Airport,New York,United States,40.77719879,-73.87259674,-5,,0,CR7
DL,2009,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,E75 CR9 E70
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,752 757 319 738 M88 
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3673,AUS,Austin Bergstrom International Airport,Austin,United States,30.19449997,-97.66989899,-6,,0,319
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,CR9 752 CR7
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3820,BUF,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,-5,,0,CR7 CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3849,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,-5,,0,ERJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3806,CHS,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,-5,,0,ERJ CRJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3486,CLE,Cleveland Hopkins International Airport,Cleveland,United States,41.4117012,-81.84980011,-5,,0,CRJ ERJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3876,CLT,Charlotte Douglas International Airport,Charlotte,United States,35.2140007,-80.94309998,-5,,0,ERJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3759,CMH,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,-5,,0,ERJ CRJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,,0,CR9 CR7
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3520,DCA,Ronald Reagan Washington National Airport,Washington,United States,38.8521,-77.037697,-5,,0,CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3751,DEN,Denver International Airport,Denver,United States,39.86169815,-104.6729965,-7,,0,73H
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3670,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,32.896801,-97.038002,-6,,0,CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,M88 CR9 73H 319
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3533,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,26.072599,-80.152702,-5,,0,752 M88 73H 738
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3714,IAD,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,-5,,0,CR7 ERJ CRJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3585,IND,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,-5,,0,CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3712,JAX,Jacksonville International Airport,Jacksonville,United States,30.49410057,-81.68789673,-5,,0,CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,,0,73H 738 757
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,76W 752
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,752 73H M88 738
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3576,MIA,Miami International Airport,Miami,United States,25.79319954,-80.29060364,-5,,0,73H M88 738 319
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,CR9 319 M88
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3861,MSY,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.99340057,-90.25800323,-6,Y,0,CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3830,ORD,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,-6,,0,CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3611,ORF,Norfolk International Airport,Norfolk,United States,36.89459991,-76.20120239,-5,,0,ERJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3720,PDX,Portland International Airport,Portland,United States,45.58869934,-122.5979996,-8,,0,752 73H
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3752,PHL,Philadelphia International Airport,Philadelphia,United States,39.87189865,-75.2410965,-5,,0,ERJ CRJ 752
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3462,PHX,Phoenix Sky Harbor International Airport,Phoenix,United States,33.43429947,-112.012001,-7,,0,738 73H
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3570,PIT,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,-5,,0,CR9 752 ERJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,,0,CR7 CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3608,RIC,Richmond International Airport,Richmond,United States,37.50519943,-77.31970215,-5,,0,ERJ CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3622,ROC,Greater Rochester International Airport,Rochester,United States,43.1189003,-77.67240143,-5,,0,CRJ ERJ CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3731,SAN,San Diego International Airport,San Diego,United States,32.73360062,-117.1900024,-8,,0,757 73H
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3621,SAT,San Antonio International Airport,San Antonio,United States,29.53370094,-98.46980286,-6,,0,73H
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3613,SAV,Savannah Hilton Head International Airport,Savannah,United States,32.12760162,-81.20210266,-5,,0,CR9 CR7
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,4014,SDF,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,-5,,0,CRJ ERJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,,0,752 757
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3469,SFO,San Francisco International Airport,San Francisco,United States,37.61899948,-122.375,-8,,0,752
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,757 73H 738 739 752
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3678,STL,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,-6,,0,CR7 CR9
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3745,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.11119843,-76.10630035,-5,,0,ERJ
DL,2009,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,3646,TPA,Tampa International Airport,Tampa,United States,27.97550011,-82.53320313,-5,,0,M88 738 73H
DL,2009,3514,KOA,Ellison Onizuka Kona International At Keahole Airport,Kona,United States,19.738783,-156.045603,-10,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,757
DL,2009,3544,LAN,Capital City Airport,Lansing,United States,42.77870178,-84.58740234,-5,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,Y,0,CRJ
DL,2009,3544,LAN,Capital City Airport,Lansing,United States,42.77870178,-84.58740234,-5,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,Y,0,CRJ
DL,2009,3544,LAN,Capital City Airport,Lansing,United States,42.77870178,-84.58740234,-5,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,Y,0,CRJ
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,739 757 738 753
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,73H
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3488,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.04880142,-84.6678009,-5,,0,757
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3645,DTW,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.21239853,-83.35340118,-5,,0,757 320 739 738
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3797,JFK,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,-5,,0,738 757 73H
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,,0,319
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3878,MCO,Orlando International Airport,Orlando,United States,28.42939949,-81.30899811,-5,,0,73H
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3473,MEM,Memphis International Airport,Memphis,United States,35.04240036,-89.97669983,-6,,0,738
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3858,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,-6,,0,757 M90 738 739
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3626,RDU,Raleigh Durham International Airport,Raleigh-durham,United States,35.87760162,-78.78749847,-5,,0,73H
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3577,SEA,Seattle Tacoma International Airport,Seattle,United States,47.449001,-122.308998,-8,Y,0,CR9
DL,2009,3877,LAS,McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004,-8,3536,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.78839874,-111.9779968,-7,,0,738 757 320
DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3682,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,-5,,0,763 757 73H 76W
DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3690,BNA,Nashville International Airport,Nashville,United States,36.12450027,-86.67819977,-6,,0,738 73H
DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3448,BOS,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,-5,,0,73H
DL,2009,3484,LAX,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,-8,3759,CMH,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,-5,,0,738
